"b","cea","cel","cpa","mu_A","mu_L","tau_E","tau_L","tau_P","od","loglik","loglik.se"
90.8660443809665,0.0220442197302337,0.0546062131189603,0.00164265830410871,0.00332096466047626,0.0192890947144046,15.6690207317325,13.8069783741614,13.207770017088,0.0332299676502322,-285.183268628119,0.218052816126707
831.261422535876,0.894123210511634,0.156880443794981,0.188355267618607,0.360832271572073,0.01514989290788,7.2899502256536,7.0721590942146,8.2441579017733,2.8833800282897,-408.618562485362,0.165834464456601
87.0647393129233,0.0216336840450578,0.0280193458578728,0.0029216756632993,0.00306800908407438,0.0136770125639112,7.31985016530536,9.06190803655377,12.0612945797973,0.300999276627292,-319.142039322812,0.0109837539701442
100.045228016055,0.0537658629934104,0.00712256810666572,0.0104103661087247,0.030362039449153,0.0209288509618727,18.5938642624649,11.434785478618,7.42897586724454,1.54743391832323,-364.126174453407,0.00418793783964414
469.16296250996,0.219183561601932,0.0260348489860858,0.0521125145751426,0.338890101366656,0.013743599524798,7.57261168691396,7.9713669300464,15.5188317710957,8.58351186901228,-446.079729712295,0.00796440360346911
441.267212090878,0.102482056281865,0.0670749462828629,0.00616621522859775,0.237432489631131,0.0101304234182419,7.52810010543752,7.21231378557696,8.42600290598563,1.42924362014624,-370.053894319283,0.0068543003217061
422.712974623961,0.216150666336153,0.956507011252581,0.415977360001663,0.459949656553465,0.0280035990692006,7.82638542257041,7.01772018351075,7.56214111043624,2.60294621614593,-402.777196600868,0.111954374963094
123.884488761915,0.0744807394771009,0.00613460407979079,0.883854275352492,0.00481427817761283,0.0170663197013223,8.93416751622381,11.6626277568721,16.5674540098923,4.01338067637103,-404.082844443705,0.0334097336957261
2425.39095174906,0.986798084897448,0.00754932365649008,0.0525132619493639,0.512803703104484,0.0222634721172015,8.03535377948277,8.13561611788278,8.72908697650428,2.81716475743045,-410.376066817423,0.0375462887045737
6.0184359724496,0.0802082756584817,0.337050531583978,0.000253539042141336,0.000661536105242917,0.0310765410035046,10.5497495322584,222.165893464391,41.9983539933355,0.85011538866063,-351.82438655415,0.0156266619986143
19.2317162556253,0.403826482945402,0.143605958754506,0.852946885469184,0.19521838420612,0.0541534519186768,10.3552416208985,10.9929751664559,40.1587125018306,44.9010253211656,-567.237773611191,0.0243802606658314
131.69144382791,0.0760448382357602,0.0251704983535202,0.00512020349249641,0.285247284894269,0.0207410893136386,8.08878256962367,7.51025565728764,8.18980164942787,1.51278310892195,-371.975466004616,0.00755795128125498
3.54508155251715,0.00502710371837407,0.133515755550484,0.00268546426067384,0.00177346000641361,0.00789312177845067,14.8662117466963,13.0561264572993,13.0180025445617,0.0612411976162002,-293.92496156032,0.234931793738628
913.267574498234,0.0309692450666092,0.00866660629190691,0.00261276872055375,0.422480638366256,0.0188284419423932,9.87884914462159,7.58879519577939,16.1600141391818,2.88042912065996,-397.818087230996,0.00121591142528526
7.56247472623011,0.0174109854816658,0.136892963978286,0.757896434301538,0.000113202602214424,0.0364814618444877,7.06580632537079,37.1308942252948,185.896109380297,1.0383966010526,-356.143755575109,0.00318551535575897
20.5580228164255,0.360612167290744,0.81763246295817,0.127365341900352,7.33919938044102e-05,0.0888341842052535,10.2180852808266,234.369840027219,357.088612852226,1.34765195787749,-368.243812156897,0.00910633140355499
85.6175364100931,0.0363618881028639,0.00924264525668449,0.0049841835177919,0.0607436871079907,0.0319656556225607,10.4365990958906,7.53694756640504,11.8628130942373,1.77287295136362,-369.129287755066,0.00354081745994468
135.160535420893,0.0860985886939298,0.0187081619093989,0.0206733825867657,0.0291494138828473,0.0185949714288436,7.93327996153457,10.3669269692501,19.1343538458195,2.51895758543536,-383.03657860009,0.00364807305820983
27.6380251599277,0.205133135184432,0.806426568625041,0.0511308413759426,0.0128201661911294,0.859992207155337,9.5983558262867,36.7188682847176,259.744543290127,16.8377207518497,-489.78133528438,0.047814717617375
220.895216301403,0.745383875453554,0.690839541402146,0.344677926272954,0.426302611216063,0.0126767776775215,7.1504822466655,7.01320355252373,7.36555100590181,1.93183635363045,-398.55514139442,0.390618834301171
